ID;City;Group_size;Age;MPI#Mean;TOM;BUMO;BUMO_Previous;MostFavourite;Gender;MPI#detail;Age#group;Age#Group#2;MPI;Occupation;Occupation#group;Year;Col
820039;Hà Nội;2.0;50.0;5499.0;Trung Nguyên;Aha Cafe;Trung Nguyên;Other 1;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;2
820146;Nha Trang;6.0;28.0;10499.0;Highlands Coffee;Other 2;Mê Trang;Other 2;Male;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;5
825454;Hải Phòng;5.0;22.0;5499.0;Milano;Street / Half street coffee (including carts);Milano;Street / Half street coffee (including carts);Male;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;5
826445;Hải Phòng;6.0;33.0;10499.0;Highlands Coffee;Milano;Highlands Coffee;Milano;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;5
826690;Hải Phòng;10.0;21.0;5499.0;Highlands Coffee;Highlands Coffee;Starbucks;The Coffee House;Female;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Pupil / Student;None Working;2019;5
827846;Cần Thơ;2.0;34.0;5499.0;Milano;Milano;Trung Nguyên;Trung Nguyên;Male;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;2
828475;Hải Phòng;5.0;20.0;1499.0;Milano;Milano;Other 2;Milano;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;5
829324;Hà Nội;5.0;27.0;5499.0;Long Cafe;Aha Cafe;Long Cafe;Aha Cafe;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;5
830193;Hà Nội;5.0;28.0;8249.0;Cộng Cà Phê;Cộng Cà Phê;Highlands Coffee;Cộng Cà Phê;Male;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2019;5
837171;Hồ Chí Minh;2.0;45.0;10499.0;The Coffee House;The Coffee House;Milano;The Coffee House;Female;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2019;2
837236;Hồ Chí Minh;2.0;31.0;10499.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Milano;Street / Half street coffee (including carts);Female;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Freelance;Self Employed - Small Business and Freelance;2019;2
842068;Hồ Chí Minh;2.0;23.0;8249.0;Viva Star;Street / Half street coffee (including carts);Viva Star;Phúc Long;Female;From 7.5 millions to 8.99 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;2
851269;Cần Thơ;6.0;38.0;5499.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Other 2;Street / Half street coffee (including carts);Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2019;5
357093;Cần Thơ;3.0;25.0;10499.0;Other 1;Other 2;Other 3;Other 2;Male;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;3
359884;Hà Nội;3.0;28.0;8249.0;The Coffee House;The Coffee House;Urban Station;The Coffee House;Female;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
364345;Hà Nội;3.0;34.0;10499.0;Starbucks;Trung Nguyên;Starbucks;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3
368436;Hồ Chí Minh;3.0;40.0;5499.0;Other 1;Street / Half street coffee (including carts);Other 2;Other 2;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
368681;Hồ Chí Minh;3.0;33.0;10499.0;Milano;Milano;Trung Nguyên;Milano;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;3
371210;Hồ Chí Minh;3.0;23.0;3749.0;Other 1;Street / Half street coffee (including carts);Other 2;Street / Half street coffee (including carts);Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Housewife;None Working;2018;3
371388;Hải Phòng;3.0;22.0;3749.0;Trung Nguyên;Milano;Trung Nguyên;Milano;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
373000;Hải Phòng;3.0;23.0;8249.0;Highlands Coffee;Milano;Highlands Coffee;Milano;Female;From 7.5 millions to 8.99 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
378875;Hà Nội;3.0;31.0;10499.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Cộng Cà Phê;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;3
380319;Đà Nẵng;3.0;19.0;1499.0;Highlands Coffee;Highlands Coffee;The Coffee House;The Coffee House;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
382292;Cần Thơ;3.0;50.0;6999.0;Other 1;Other 3;Other 2;Other 1;Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
387167;Nha Trang;3.0;47.0;6999.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Milano;Street / Half street coffee (including carts);Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
392124;Cần Thơ;3.0;30.0;10499.0;Other 1;Other 2;Other 3;Other 2;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;3
393198;Cần Thơ;3.0;32.0;6999.0;Other 1;Other 2;Milano;Other 1;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;3
393751;Cần Thơ;3.0;19.0;1499.0;Other 1;Street / Half street coffee (including carts);Other 2;Street / Half street coffee (including carts);Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
395039;Hà Nội;3.0;25.0;6999.0;Aha Cafe;Aha Cafe;Urban Station;Aha Cafe;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
404757;Hồ Chí Minh;3.0;31.0;10499.0;Trung Nguyên;Street / Half street coffee (including carts);Trung Nguyên;Street / Half street coffee (including carts);Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;3
404758;Hồ Chí Minh;3.0;50.0;10499.0;Trung Nguyên;Street / Half street coffee (including carts);Trung Nguyên;Street / Half street coffee (including carts);Female;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
412271;Hồ Chí Minh;3.0;33.0;5499.0;Highlands Coffee;Street / Half street coffee (including carts);Phúc Long;Phúc Long;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
413247;Hồ Chí Minh;3.0;42.0;10499.0;Trung Nguyên;Street / Half street coffee (including carts);Trung Nguyên;Street / Half street coffee (including carts);Female;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
431625;Hà Nội;3.0;28.0;6999.0;Urban Station;Aha Cafe;Cộng Cà Phê;Aha Cafe;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
431925;Hà Nội;3.0;44.0;5499.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Trung Nguyên;Trung Nguyên;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
435170;Hà Nội;3.0;28.0;8249.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Cộng Cà Phê;Cộng Cà Phê;Male;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
437910;Hà Nội;3.0;20.0;3749.0;Urban Station;Urban Station;Cộng Cà Phê;Urban Station;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
439179;Hà Nội;3.0;29.0;6999.0;Cộng Cà Phê;Cộng Cà Phê;Aha Cafe;Cộng Cà Phê;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
439934;Nha Trang;3.0;24.0;3749.0;Other 1;Other 2;Other 3;Other 2;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3
440232;Đà Nẵng;3.0;18.0;1499.0;Highlands Coffee;Highlands Coffee;The Coffee House;The Coffee House;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
441243;Hồ Chí Minh;3.0;41.0;5499.0;Other 1;Street / Half street coffee (including carts);Other 2;The Coffee House;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2018;3
441913;Hà Nội;3.0;32.0;5499.0;Other 1;Passio;Aha Cafe;Passio;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
441914;Hà Nội;3.0;35.0;1499.0;Passio;Aha Cafe;Urban Station;Aha Cafe;Female;Under 3 millions VND;30 - 39;35 - 39 y.o.;Under VND 4.5m;Housewife;None Working;2018;3
441915;Hà Nội;3.0;32.0;17499.0;Aha Cafe;Cộng Cà Phê;Aha Cafe;Cộng Cà Phê;Female;From 15 millions to 19.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;3
442836;Hà Nội;3.0;30.0;5499.0;Urban Station;Cộng Cà Phê;The Coffee House;Cộng Cà Phê;Male;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3
443659;Hà Nội;3.0;33.0;6999.0;Aha Cafe;Aha Cafe;Cộng Cà Phê;Aha Cafe;Male;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;3
444678;Hà Nội;3.0;34.0;17499.0;Starbucks;Starbucks;Highlands Coffee;Starbucks;Male;From 15 millions to 19.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;3
444888;Cần Thơ;3.0;46.0;5499.0;Other 1;Other 2;Milano;Other 2;Male;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Civil servant - Staff level;White Collar;2018;3
447720;Hà Nội;3.0;18.0;1499.0;The Coffee House;The Coffee House;Passio;The Coffee House;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
448300;Hà Nội;3.0;23.0;6999.0;Cộng Cà Phê;Street / Half street coffee (including carts);Cộng Cà Phê;Cộng Cà Phê;Male;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
448536;Hà Nội;3.0;28.0;10499.0;Starbucks;Starbucks;The Coffee House;Starbucks;Female;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;3
450342;Nha Trang;3.0;32.0;5499.0;Other 2;Other 2;Milano;Other 2;Male;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;3
450809;Hà Nội;3.0;27.0;13499.0;Cộng Cà Phê;Cộng Cà Phê;Highlands Coffee;Cộng Cà Phê;Female;From 12 millions to 14.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;3
450932;Đà Nẵng;3.0;46.0;6999.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Mộc Miên;Mộc Miên;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
451941;Hà Nội;3.0;32.0;1499.0;Passio;Cộng Cà Phê;The Coffee House;Cộng Cà Phê;Female;Under 3 millions VND;30 - 39;30 - 34 y.o.;Under VND 4.5m;Housewife;None Working;2018;3
453404;Nha Trang;3.0;50.0;6999.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Milano;Trung Nguyên;Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3
455604;Hà Nội;3.0;20.0;1499.0;The Coffee House;The Coffee House;Cộng Cà Phê;The Coffee House;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;3
455911;Nha Trang;3.0;34.0;8249.0;Other 1;Street / Half street coffee (including carts);Milano;Other 1;Male;From 7.5 millions to 8.99 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Military / Police;Other Occupations;2018;3
457771;Hồ Chí Minh;3.0;28.0;6999.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Trung Nguyên;Street / Half street coffee (including carts);Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3
737467;Hà Nội;3.0;18.0;3749.0;Highlands Coffee;Street / Half street coffee (including carts);Cộng Cà Phê;Cộng Cà Phê;Female;From 3 millions to 4.49 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
738351;Hồ Chí Minh;3.0;42.0;8249.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Trung Nguyên;Street / Half street coffee (including carts);Female;From 7.5 millions to 8.99 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2019;3
739958;Hồ Chí Minh;3.0;36.0;10499.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Other 2;Street / Half street coffee (including carts);Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;3
746047;Đà Nẵng;3.0;21.0;1499.0;Cộng Cà Phê;Cộng Cà Phê;Highlands Coffee;Cộng Cà Phê;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
748738;Hồ Chí Minh;3.0;32.0;27499.0;The Coffee House;Highlands Coffee;The Coffee House;Starbucks;Female;From 25 millions to 29.99 millions VND;30 - 39;30 - 34 y.o.;VND 25m+;Officer - Staff level;White Collar;2019;3
752774;Hồ Chí Minh;3.0;19.0;5499.0;Highlands Coffee;Phúc Long;The Coffee House;Phúc Long;Female;From 4.5 millions to 6.49 millions VND;16 - 19;16 - 19 y.o.;VND 4.5m - VND 8.9m;Pupil / Student;None Working;2019;3
753540;Hồ Chí Minh;3.0;30.0;6999.0;The Coffee House;The Coffee House;Milano;The Coffee House;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
754301;Hồ Chí Minh;3.0;28.0;13499.0;Other 1;Other 3;Other 2;Other 3;Male;From 12 millions to 14.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
755862;Hồ Chí Minh;3.0;41.0;13499.0;The Coffee House;The Coffee House;Trung Nguyên;The Coffee House;Female;From 12 millions to 14.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;3
757077;Hải Phòng;3.0;35.0;8249.0;Milano;Street / Half street coffee (including carts);Other 3;Milano;Male;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;3
783618;Hà Nội;3.0;25.0;6999.0;Cộng Cà Phê;Cộng Cà Phê;Aha Cafe;Cộng Cà Phê;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;3
786373;Hà Nội;3.0;33.0;3749.0;Aha Cafe;The Coffee House;Aha Cafe;The Coffee House;Female;From 3 millions to 4.49 millions VND;30 - 39;30 - 34 y.o.;Under VND 4.5m;Housewife;None Working;2019;3
788931;Hà Nội;3.0;32.0;5499.0;Cộng Cà Phê;Urban Station;Cộng Cà Phê;Urban Station;Male;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Civil servant - Staff level;White Collar;2019;3
789742;Hà Nội;3.0;37.0;10499.0;Cộng Cà Phê;Cộng Cà Phê;Urban Station;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;3
792912;Hà Nội;3.0;23.0;6999.0;Cộng Cà Phê;Cộng Cà Phê;Aha Cafe;Cộng Cà Phê;Female;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2019;3
794635;Hồ Chí Minh;3.0;37.0;13499.0;Other 1;Other 2;Other 3;Other 2;Female;From 12 millions to 14.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Lecturer / Teacher;White Collar;2019;3
794824;Hà Nội;3.0;39.0;10499.0;Other 1;Other 2;Other 3;Other 2;Female;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
795086;Nha Trang;3.0;39.0;10499.0;Milano;Milano;Other 3;Milano;Female;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2019;3
795482;Hà Nội;3.0;31.0;17499.0;Aha Cafe;Aha Cafe;Other 2;Aha Cafe;Female;From 15 millions to 19.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;3
801288;Nha Trang;3.0;42.0;10499.0;Milano;Street / Half street coffee (including carts);Milano;Milano;Male;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
802231;Nha Trang;3.0;19.0;1499.0;Milano;Street / Half street coffee (including carts);Milano;Trung Nguyên;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
805885;Hà Nội;3.0;21.0;1499.0;Aha Cafe;Aha Cafe;Cộng Cà Phê;Aha Cafe;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2019;3
810425;Hải Phòng;3.0;30.0;10499.0;Highlands Coffee;Milano;Highlands Coffee;Milano;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
815654;Hà Nội;3.0;23.0;3749.0;Urban Station;Urban Station;Cộng Cà Phê;Urban Station;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2019;3
816083;Hà Nội;3.0;21.0;3749.0;Cộng Cà Phê;Cộng Cà Phê;Highlands Coffee;Cộng Cà Phê;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
819569;Hà Nội;3.0;33.0;17499.0;Trung Nguyên;Trung Nguyên;Cộng Cà Phê;Trung Nguyên;Male;From 15 millions to 19.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;Freelance;Self Employed - Small Business and Freelance;2019;3
820255;Hà Nội;3.0;36.0;10499.0;Cộng Cà Phê;Cộng Cà Phê;Highlands Coffee;Cộng Cà Phê;Female;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2019;3
828892;Hải Phòng;3.0;29.0;8249.0;Highlands Coffee;Street / Half street coffee (including carts);Highlands Coffee;Street / Half street coffee (including carts);Female;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Middle Management;White Collar;2019;3
845847;Hồ Chí Minh;3.0;32.0;6999.0;Street / Half street coffee (including carts);Street / Half street coffee (including carts);Milano;Street / Half street coffee (including carts);Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;3
845881;Hồ Chí Minh;3.0;20.0;3749.0;Starbucks;Street / Half street coffee (including carts);Milano;The Coffee House;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
846088;Hồ Chí Minh;3.0;20.0;3749.0;Starbucks;Street / Half street coffee (including carts);Milano;The Coffee House;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
852460;Hồ Chí Minh;3.0;17.0;1499.0;Highlands Coffee;Street / Half street coffee (including carts);Highlands Coffee;The Coffee House;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2019;3
357867;Hà Nội;4.0;21.0;1499.0;Aha Cafe;Aha Cafe;Other 2;Aha Cafe;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;4
359492;Cần Thơ;4.0;41.0;17499.0;Other 1;Other 2;Other 3;Other 1;Male;From 15 millions to 19.99 millions VND;40 - 60;40 - 44 y.o.;VND 15m - VND 24.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;4
359563;Cần Thơ;4.0;40.0;8249.0;Other 1;Other 2;Other 3;Other 2;Male;From 7.5 millions to 8.99 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;4
360511;Hà Nội;4.0;28.0;5499.0;Street / Half street coffee (including carts);The Coffee House;Aha Cafe;The Coffee House;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;4
365657;Hà Nội;4.0;33.0;13499.0;Highlands Coffee;Highlands Coffee;The Coffee House;Other 2;Female;From 12 millions to 14.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;4
365682;Hồ Chí Minh;4.0;16.0;1499.0;Starbucks;Starbucks;The Coffee House;Starbucks;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;4
366360;Đà Nẵng;4.0;25.0;8249.0;The Coffee House;The Coffee House;Highlands Coffee;The Coffee House;Female;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;4
368201;Hà Nội;4.0;33.0;5499.0;Aha Cafe;Aha Cafe;Other 2;Aha Cafe;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;Housewife;None Working;2018;4
368248;Hà Nội;4.0;35.0;8249.0;Starbucks;Starbucks;Highlands Coffee;Starbucks;Male;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;4
368481;Hồ Chí Minh;4.0;16.0;1499.0;The Coffee House;The Coffee House;Phúc Long;The Coffee House;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;4
369156;Hồ Chí Minh;4.0;18.0;1499.0;Milano;Milano;Passio;Milano;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;Pupil / Student;None Working;2018;4
369533;Hà Nội;4.0;28.0;10499.0;Highlands Coffee;Cộng Cà Phê;Highlands Coffee;Cộng Cà Phê;Male;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;4
369847;Hà Nội;4.0;29.0;8249.0;Highlands Coffee;Cộng Cà Phê;Highlands Coffee;Cộng Cà Phê;Male;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;4
